period,ticker,session,spot
training,SPY,2024-08-27,561.56
training,SPY,2024-08-28,558.3
training,SPY,2024-08-29,558.35
training,SPY,2024-08-30,563.68
training,SPY,2024-09-03,552.08
training,SPY,2024-09-04,550.95
training,SPY,2024-09-05,549.61
training,SPY,2024-09-06,540.36
training,SPY,2024-09-09,546.41
training,SPY,2024-09-10,548.79
training,SPY,2024-09-11,554.42
training,SPY,2024-09-12,559.09
training,SPY,2024-09-13,562.01
training,SPY,2024-09-16,562.84
training,SPY,2024-09-17,563.07
training,SPY,2024-09-18,561.4
training,SPY,2024-09-19,570.98
training,SPY,2024-09-20,568.25
training,SPY,2024-09-23,569.67
training,SPY,2024-09-24,571.3
training,SPY,2024-09-25,570.04
training,SPY,2024-09-26,572.3
training,SPY,2024-09-27,571.47
training,SPY,2024-09-30,573.76
training,SPY,2024-10-01,568.62
training,SPY,2024-10-02,568.86
training,SPY,2024-10-03,567.82
training,SPY,2024-10-04,572.98
training,SPY,2024-10-07,567.8
training,SPY,2024-10-08,573.17
training,SPY,2024-10-09,577.14
training,SPY,2024-10-10,576.13
training,SPY,2024-10-11,579.58
training,SPY,2024-10-14,584.32
training,SPY,2024-10-15,579.78
training,SPY,2024-10-16,582.3
training,SPY,2024-10-17,582.35
training,SPY,2024-10-18,584.59
training,SPY,2024-10-21,583.63
training,SPY,2024-10-22,583.32
training,SPY,2024-10-23,577.99
training,SPY,2024-10-24,579.24
training,SPY,2024-10-25,579.04
training,SPY,2024-10-28,580.83
training,SPY,2024-10-29,581.77
training,SPY,2024-10-30,580.01
training,SPY,2024-10-31,568.64
training,SPY,2024-11-01,571.04
training,SPY,2024-11-04,569.81
training,SPY,2024-11-05,576.7
training,SPY,2024-11-06,591.04
training,SPY,2024-11-07,595.61
training,SPY,2024-11-08,598.19
training,SPY,2024-11-11,598.76
training,SPY,2024-11-12,596.9
training,SPY,2024-11-13,597.19
training,SPY,2024-11-14,593.35
training,SPY,2024-11-15,585.75
training,SPY,2024-11-18,588.15
training,SPY,2024-11-19,590.3
training,SPY,2024-11-20,590.5
training,SPY,2024-11-21,593.67
training,SPY,2024-11-22,595.51
training,SPY,2024-11-25,597.53
training,SPY,2024-11-26,600.65
training,SPY,2024-11-27,598.83
training,SPY,2024-11-29,602.55
training,SPY,2024-12-02,603.63
training,SPY,2024-12-03,603.91
training,SPY,2024-12-04,607.66
training,SPY,2024-12-05,606.66
training,SPY,2024-12-06,607.81
training,SPY,2024-12-09,604.68
training,SPY,2024-12-10,602.8
training,SPY,2024-12-11,607.46
training,SPY,2024-12-12,604.33
training,SPY,2024-12-13,604.21
training,SPY,2024-12-16,606.79
training,SPY,2024-12-17,604.29
training,SPY,2024-12-18,586.28
training,SPY,2024-12-19,586.1
training,SPY,2024-12-20,591.15
training,SPY,2024-12-23,594.69
training,SPY,2024-12-24,601.3
training,SPY,2024-12-26,601.34
training,SPY,2024-12-27,595.01
training,SPY,2024-12-30,588.22
training,SPY,2024-12-31,586.08
test2025,GS,2025-01-02,574.97
test2025,GS,2025-01-03,580.13
test2025,GS,2025-01-06,583.39
test2025,GS,2025-01-07,580.12
test2025,GS,2025-01-08,580.02
test2025,GS,2025-01-10,560.0
test2025,GS,2025-01-13,562.95
test2025,GS,2025-01-14,571.53
test2025,GS,2025-01-15,605.92
test2025,GS,2025-01-16,612.99
test2025,GS,2025-01-17,625.94
test2025,GS,2025-01-21,634.74
test2025,GS,2025-01-22,632.73
test2025,GS,2025-01-23,639.5
test2025,GS,2025-01-24,636.9
test2025,GS,2025-01-27,633.28
test2025,GS,2025-01-28,637.8
test2025,GS,2025-01-29,637.38
test2025,GS,2025-01-30,645.7
test2025,GS,2025-01-31,640.4
test2025,GS,2025-02-03,632.37
test2025,GS,2025-02-04,634.18
test2025,GS,2025-02-05,645.45
test2025,GS,2025-02-06,658.22
test2025,GS,2025-02-07,655.9
test2025,GS,2025-02-10,650.53
test2025,GS,2025-02-11,647.24
test2025,GS,2025-02-12,649.0
test2025,GS,2025-02-13,648.95
test2025,GS,2025-02-14,660.55
test2025,GS,2025-02-18,672.19
test2025,GS,2025-02-19,668.15
test2025,GS,2025-02-20,642.26
test2025,GS,2025-02-21,625.6
test2025,GS,2025-02-24,626.14
test2025,GS,2025-02-25,614.91
test2025,GS,2025-02-26,617.77
test2025,GS,2025-02-27,608.0
test2025,GS,2025-02-28,622.29
test2025,GS,2025-03-03,605.26
test2025,GS,2025-03-04,581.14
test2025,GS,2025-03-05,593.07
test2025,GS,2025-03-06,567.67
test2025,GS,2025-03-07,559.67
test2025,GS,2025-03-10,531.66
test2025,GS,2025-03-11,531.43
test2025,GS,2025-03-12,535.71
test2025,GS,2025-03-13,524.81
test2025,GS,2025-03-14,541.41
test2025,GS,2025-03-17,551.34
test2025,GS,2025-03-18,551.78
test2025,GS,2025-03-19,557.34
test2025,GS,2025-03-20,562.68
test2025,GS,2025-03-21,565.14
test2025,GS,2025-03-24,580.1
test2025,GS,2025-03-25,585.94
test2025,GS,2025-03-26,573.92
test2025,GS,2025-03-27,558.92
test2025,GS,2025-03-28,543.12
test2025,GS,2025-03-31,546.29
test2025,GS,2025-04-01,548.45
test2025,GS,2025-04-02,563.1
test2025,GS,2025-04-03,511.23
test2025,GS,2025-04-04,470.81
test2025,GS,2025-04-07,465.51
test2025,GS,2025-04-08,462.22
test2025,GS,2025-04-09,516.87
test2025,GS,2025-04-10,489.8
test2025,GS,2025-04-11,494.44
test2025,GS,2025-04-14,503.98
test2025,GS,2025-04-15,507.89
test2025,GS,2025-04-16,499.05
test2025,GS,2025-04-17,509.49
test2025,GS,2025-04-21,501.36
test2025,GS,2025-04-22,519.99
test2025,GS,2025-04-23,529.31
test2025,GS,2025-04-24,545.37
test2025,GS,2025-04-25,544.86
test2025,GS,2025-04-28,546.4
test2025,GS,2025-04-29,548.92
test2025,GS,2025-04-30,547.55
test2025,GS,2025-05-01,553.83
test2025,GS,2025-05-02,566.1
test2025,GS,2025-05-05,559.56
test2025,GS,2025-05-06,549.36
test2025,GS,2025-05-07,551.92
test2025,GS,2025-05-08,565.7
test2025,GS,2025-05-09,567.1
test2025,GS,2025-05-12,591.34
test2025,GS,2025-05-13,603.81
test2025,GS,2025-05-14,611.6
test2025,GS,2025-05-15,615.9
test2025,GS,2025-05-16,619.03
test2025,GS,2025-05-19,612.3
test2025,GS,2025-05-20,606.52
test2025,GS,2025-05-21,593.46
test2025,GS,2025-05-22,598.23
test2025,GS,2025-05-23,598.54
test2025,GS,2025-05-27,615.73
test2025,GS,2025-05-28,608.44
test2025,GS,2025-05-29,604.86
test2025,GS,2025-05-30,600.45
test2025,GS,2025-06-02,598.72
test2025,GS,2025-06-03,603.83
test2025,GS,2025-06-04,599.21
test2025,GS,2025-06-05,605.88
test2025,GS,2025-06-06,614.0
test2025,GS,2025-06-09,613.52
test2025,GS,2025-06-10,614.87
test2025,GS,2025-06-11,624.17
test2025,GS,2025-06-12,625.11
test2025,GS,2025-06-13,613.54
test2025,GS,2025-06-16,627.85
test2025,GS,2025-06-17,624.64
test2025,GS,2025-06-18,635.24
test2025,GS,2025-06-20,640.8
test2025,GS,2025-06-23,646.88
test2025,GS,2025-06-24,662.11
test2025,GS,2025-06-25,669.87
test2025,GS,2025-06-26,687.16
test2025,GS,2025-06-27,690.81
test2025,GS,2025-06-30,707.75
test2025,GS,2025-07-01,706.46
test2025,GS,2025-07-02,715.89
test2025,GS,2025-07-03,723.68
test2025,GS,2025-07-07,710.93
test2025,GS,2025-07-08,697.28
test2025,GS,2025-07-09,696.56
test2025,GS,2025-07-10,709.12
test2025,GS,2025-07-11,704.95
test2025,GS,2025-07-14,713.3
test2025,GS,2025-07-15,702.51
test2025,GS,2025-07-16,708.82
test2025,GS,2025-07-17,705.84
test2025,GS,2025-07-18,708.26
test2025,GS,2025-07-21,706.0
test2025,GS,2025-07-22,700.41
test2025,GS,2025-07-23,717.52
test2025,GS,2025-07-24,719.18
test2025,GS,2025-07-25,728.98
test2025,GS,2025-07-28,723.65
test2025,GS,2025-07-29,731.98
test2025,GS,2025-07-30,730.75
test2025,GS,2025-07-31,723.59
test2025,GS,2025-08-01,709.57
test2025,GS,2025-08-04,726.03
test2025,GS,2025-08-05,720.91
test2025,GS,2025-08-06,724.74
test2025,GS,2025-08-07,719.74
test2025,GS,2025-08-08,721.27
test2025,GS,2025-08-11,719.24
test2025,GS,2025-08-12,743.38
test2025,GS,2025-08-13,744.69
test2025,GS,2025-08-14,747.2
test2025,GS,2025-08-15,730.72
test2025,GS,2025-08-18,730.96
test2025,GS,2025-08-19,721.38
test2025,GS,2025-08-20,720.68
test2025,GS,2025-08-21,715.95
test2025,GS,2025-08-22,741.89
test2025,GS,2025-08-25,738.79
test2025,GS,2025-08-26,748.95
test2025,GS,2025-08-27,749.67
test2025,GS,2025-08-28,751.22
test2025,GS,2025-08-29,745.25
test2025,GS,2025-09-02,730.85
test2025,GS,2025-09-03,730.56
test2025,GS,2025-09-04,748.9
test2025,GS,2025-09-05,738.21
test2025,GS,2025-09-08,741.85
test2025,GS,2025-09-09,763.92
test2025,GS,2025-09-10,769.58
test2025,GS,2025-09-11,784.73
test2025,GS,2025-09-12,780.06
test2025,GS,2025-09-15,786.76
test2025,GS,2025-09-16,785.53
test2025,GS,2025-09-17,794.22
test2025,GS,2025-09-18,804.31
test2025,GS,2025-09-19,805.0
test2025,GS,2025-09-22,805.56
test2025,GS,2025-09-23,806.32
test2025,GS,2025-09-24,792.43
test2025,GS,2025-09-25,794.76
test2025,GS,2025-09-26,802.51
test2025,GS,2025-09-29,804.12
test2025,GS,2025-09-30,796.35
test2025,GS,2025-10-01,785.51
test2025,GS,2025-10-02,779.38
test2025,GS,2025-10-03,789.98
test2025,GS,2025-10-06,796.78
test2025,GS,2025-10-07,789.65
test2025,GS,2025-10-08,776.51
test2025,GS,2025-10-09,779.96
test2025,GS,2025-10-10,764.36
test2025,GS,2025-10-13,786.78
test2025,GS,2025-10-14,770.76
test2025,GS,2025-10-15,767.93
test2025,GS,2025-10-16,758.09
test2025,GS,2025-10-17,750.77
test2025,GS,2025-10-20,763.32
test2025,GS,2025-10-21,758.98
test2025,GS,2025-10-22,744.6
test2025,GS,2025-10-23,750.78
test2025,GS,2025-10-24,783.88
test2025,GS,2025-10-27,789.99
test2025,GS,2025-10-28,792.09
test2025,GS,2025-10-29,783.06
test2025,GS,2025-10-30,790.16
test2025,GS,2025-10-31,789.37
test2025,GS,2025-11-03,785.52
test2025,GS,2025-11-04,790.83
test2025,GS,2025-11-05,793.09
test2025,GS,2025-11-06,787.58
test2025,GS,2025-11-07,786.34
test2025,GS,2025-11-10,797.2
test2025,GS,2025-11-11,810.31
test2025,GS,2025-11-12,838.97
test2025,GS,2025-11-13,805.5
test2025,GS,2025-11-14,790.91
test2025,GS,2025-11-17,775.56
test2025,GS,2025-11-18,776.3
test2025,GS,2025-11-19,785.99
test2025,GS,2025-11-20,773.7
test2025,GS,2025-11-21,774.03
test2025,GS,2025-11-24,790.71
test2025,GS,2025-11-25,802.32
test2025,GS,2025-11-26,816.01
test2025,GS,2025-11-28,826.04
test2025,GS,2025-12-01,810.86
test2025,GS,2025-12-02,815.21
test2025,GS,2025-12-03,836.57
test2025,GS,2025-12-04,837.83
test2025,GS,2025-12-05,854.56
test2025,GS,2025-12-08,866.69
test2025,GS,2025-12-09,876.58
test2025,GS,2025-12-10,889.24
test2025,GS,2025-12-11,911.03
test2025,GS,2025-12-12,887.96
test2025,GS,2025-12-15,889.59
test2025,GS,2025-12-16,879.15
test2025,GS,2025-12-17,872.33
test2025,GS,2025-12-18,876.3
test2025,GS,2025-12-19,893.48
test2025,GS,2025-12-22,899.0
test2025,GS,2025-12-23,901.71
test2025,GS,2025-12-24,910.78
test2025,GS,2025-12-26,907.04
test2025,GS,2025-12-29,892.18
test2025,GS,2025-12-30,884.42
test2025,GS,2025-12-31,879.0
test2025,LLY,2025-01-02,778.07
test2025,LLY,2025-01-03,781.98
test2025,LLY,2025-01-06,765.1
test2025,LLY,2025-01-07,773.29
test2025,LLY,2025-01-08,787.22
test2025,LLY,2025-01-10,799.9
test2025,LLY,2025-01-13,797.48
test2025,LLY,2025-01-14,744.91
test2025,LLY,2025-01-15,746.74
test2025,LLY,2025-01-16,757.6
test2025,LLY,2025-01-17,725.72
test2025,LLY,2025-01-21,742.35
test2025,LLY,2025-01-22,753.98
test2025,LLY,2025-01-23,766.6
test2025,LLY,2025-01-24,785.41
test2025,LLY,2025-01-27,808.17
test2025,LLY,2025-01-28,804.99
test2025,LLY,2025-01-29,804.08
test2025,LLY,2025-01-30,823.23
test2025,LLY,2025-01-31,811.08
test2025,LLY,2025-02-03,810.43
test2025,LLY,2025-02-04,826.07
test2025,LLY,2025-02-05,842.18
test2025,LLY,2025-02-06,870.37
test2025,LLY,2025-02-07,878.31
test2025,LLY,2025-02-10,868.88
test2025,LLY,2025-02-11,865.0
test2025,LLY,2025-02-12,872.97
test2025,LLY,2025-02-13,871.86
test2025,LLY,2025-02-14,844.27
test2025,LLY,2025-02-18,857.2
test2025,LLY,2025-02-19,867.05
test2025,LLY,2025-02-20,873.12
test2025,LLY,2025-02-21,873.68
test2025,LLY,2025-02-24,881.4
test2025,LLY,2025-02-25,901.8
test2025,LLY,2025-02-26,915.01
test2025,LLY,2025-02-27,905.16
test2025,LLY,2025-02-28,920.63
test2025,LLY,2025-03-03,929.72
test2025,LLY,2025-03-04,911.06
test2025,LLY,2025-03-05,929.72
test2025,LLY,2025-03-06,912.76
test2025,LLY,2025-03-07,869.58
test2025,LLY,2025-03-10,829.76
test2025,LLY,2025-03-11,824.06
test2025,LLY,2025-03-12,821.86
test2025,LLY,2025-03-13,801.65
test2025,LLY,2025-03-14,813.48
test2025,LLY,2025-03-17,824.76
test2025,LLY,2025-03-18,822.51
test2025,LLY,2025-03-19,837.01
test2025,LLY,2025-03-20,842.57
test2025,LLY,2025-03-21,837.57
test2025,LLY,2025-03-24,864.9
test2025,LLY,2025-03-25,852.35
test2025,LLY,2025-03-26,826.76
test2025,LLY,2025-03-27,821.67
test2025,LLY,2025-03-28,822.51
test2025,LLY,2025-03-31,825.91
test2025,LLY,2025-04-01,805.23
test2025,LLY,2025-04-02,818.22
test2025,LLY,2025-04-03,789.09
test2025,LLY,2025-04-04,738.21
test2025,LLY,2025-04-07,723.73
test2025,LLY,2025-04-08,726.24
test2025,LLY,2025-04-09,753.71
test2025,LLY,2025-04-10,720.91
test2025,LLY,2025-04-11,732.41
test2025,LLY,2025-04-14,754.35
test2025,LLY,2025-04-15,757.18
test2025,LLY,2025-04-16,734.9
test2025,LLY,2025-04-17,839.96
test2025,LLY,2025-04-21,818.02
test2025,LLY,2025-04-22,827.54
test2025,LLY,2025-04-23,829.42
test2025,LLY,2025-04-24,859.73
test2025,LLY,2025-04-25,884.54
test2025,LLY,2025-04-28,877.29
test2025,LLY,2025-04-29,885.2
test2025,LLY,2025-04-30,898.95
test2025,LLY,2025-05-01,794.1
test2025,LLY,2025-05-02,823.62
test2025,LLY,2025-05-05,821.46
test2025,LLY,2025-05-06,775.12
test2025,LLY,2025-05-07,776.72
test2025,LLY,2025-05-08,751.45
test2025,LLY,2025-05-09,734.57
test2025,LLY,2025-05-12,755.57
test2025,LLY,2025-05-13,746.06
test2025,LLY,2025-05-14,715.56
test2025,LLY,2025-05-15,733.29
test2025,LLY,2025-05-16,757.39
test2025,LLY,2025-05-19,755.11
test2025,LLY,2025-05-20,747.01
test2025,LLY,2025-05-21,724.95
test2025,LLY,2025-05-22,715.2
test2025,LLY,2025-05-23,713.71
test2025,LLY,2025-05-27,725.22
test2025,LLY,2025-05-28,719.39
test2025,LLY,2025-05-29,722.57
test2025,LLY,2025-05-30,737.67
test2025,LLY,2025-06-02,747.12
test2025,LLY,2025-06-03,750.78
test2025,LLY,2025-06-04,765.84
test2025,LLY,2025-06-05,765.68
test2025,LLY,2025-06-06,769.88
test2025,LLY,2025-06-09,773.71
test2025,LLY,2025-06-10,807.19
test2025,LLY,2025-06-11,808.61
test2025,LLY,2025-06-12,812.03
test2025,LLY,2025-06-13,819.36
test2025,LLY,2025-06-16,807.58
test2025,LLY,2025-06-17,791.24
test2025,LLY,2025-06-18,785.03
test2025,LLY,2025-06-20,762.73
test2025,LLY,2025-06-23,770.64
test2025,LLY,2025-06-24,778.08
test2025,LLY,2025-06-25,792.3
test2025,LLY,2025-06-26,795.12
test2025,LLY,2025-06-27,775.45
test2025,LLY,2025-06-30,779.53
test2025,LLY,2025-07-01,775.9
test2025,LLY,2025-07-02,779.28
test2025,LLY,2025-07-03,780.67
test2025,LLY,2025-07-07,772.87
test2025,LLY,2025-07-08,777.66
test2025,LLY,2025-07-09,786.92
test2025,LLY,2025-07-10,790.65
test2025,LLY,2025-07-11,793.01
test2025,LLY,2025-07-14,799.34
test2025,LLY,2025-07-15,771.75
test2025,LLY,2025-07-16,789.8
test2025,LLY,2025-07-17,761.5
test2025,LLY,2025-07-18,771.71
test2025,LLY,2025-07-21,762.18
test2025,LLY,2025-07-22,776.44
test2025,LLY,2025-07-23,798.89
test2025,LLY,2025-07-24,805.43
test2025,LLY,2025-07-25,812.69
test2025,LLY,2025-07-28,808.11
test2025,LLY,2025-07-29,762.95
test2025,LLY,2025-07-30,760.08
test2025,LLY,2025-07-31,740.07
test2025,LLY,2025-08-01,762.33
test2025,LLY,2025-08-04,769.0
test2025,LLY,2025-08-05,765.95
test2025,LLY,2025-08-06,746.37
test2025,LLY,2025-08-07,640.86
test2025,LLY,2025-08-08,625.65
test2025,LLY,2025-08-11,635.22
test2025,LLY,2025-08-12,639.43
test2025,LLY,2025-08-13,660.49
test2025,LLY,2025-08-14,684.43
test2025,LLY,2025-08-15,701.23
test2025,LLY,2025-08-18,698.05
test2025,LLY,2025-08-19,703.21
test2025,LLY,2025-08-20,705.44
test2025,LLY,2025-08-21,709.82
test2025,LLY,2025-08-22,711.68
test2025,LLY,2025-08-25,695.33
test2025,LLY,2025-08-26,736.03
test2025,LLY,2025-08-27,734.17
test2025,LLY,2025-08-28,731.96
test2025,LLY,2025-08-29,732.58
test2025,LLY,2025-09-02,735.19
test2025,LLY,2025-09-03,737.83
test2025,LLY,2025-09-04,742.91
test2025,LLY,2025-09-05,727.21
test2025,LLY,2025-09-08,738.64
test2025,LLY,2025-09-09,750.61
test2025,LLY,2025-09-10,754.62
test2025,LLY,2025-09-11,756.28
test2025,LLY,2025-09-12,755.39
test2025,LLY,2025-09-15,748.19
test2025,LLY,2025-09-16,764.71
test2025,LLY,2025-09-17,760.13
test2025,LLY,2025-09-18,762.93
test2025,LLY,2025-09-19,751.99
test2025,LLY,2025-09-22,754.95
test2025,LLY,2025-09-23,746.98
test2025,LLY,2025-09-24,741.85
test2025,LLY,2025-09-25,714.59
test2025,LLY,2025-09-26,724.54
test2025,LLY,2025-09-29,726.51
test2025,LLY,2025-09-30,763.0
test2025,LLY,2025-10-01,825.42
test2025,LLY,2025-10-02,819.85
test2025,LLY,2025-10-03,839.87
test2025,LLY,2025-10-06,845.05
test2025,LLY,2025-10-07,843.63
test2025,LLY,2025-10-08,845.72
test2025,LLY,2025-10-09,855.35
test2025,LLY,2025-10-10,833.49
test2025,LLY,2025-10-13,819.4
test2025,LLY,2025-10-14,812.35
test2025,LLY,2025-10-15,826.57
test2025,LLY,2025-10-16,819.38
test2025,LLY,2025-10-17,802.83
test2025,LLY,2025-10-20,808.96
test2025,LLY,2025-10-21,799.57
test2025,LLY,2025-10-22,812.43
test2025,LLY,2025-10-23,821.04
test2025,LLY,2025-10-24,825.45
test2025,LLY,2025-10-27,826.41
test2025,LLY,2025-10-28,820.1
test2025,LLY,2025-10-29,813.53
test2025,LLY,2025-10-30,844.5
test2025,LLY,2025-10-31,862.86
test2025,LLY,2025-11-03,896.53
test2025,LLY,2025-11-04,906.86
test2025,LLY,2025-11-05,925.81
test2025,LLY,2025-11-06,937.44
test2025,LLY,2025-11-07,924.37
test2025,LLY,2025-11-10,966.64
test2025,LLY,2025-11-11,988.62
test2025,LLY,2025-11-12,1017.78
test2025,LLY,2025-11-13,1022.87
test2025,LLY,2025-11-14,1025.28
test2025,LLY,2025-11-17,1021.7
test2025,LLY,2025-11-18,1030.05
test2025,LLY,2025-11-19,1049.6
test2025,LLY,2025-11-20,1043.29
test2025,LLY,2025-11-21,1059.7
test2025,LLY,2025-11-24,1070.16
test2025,LLY,2025-11-25,1109.94
test2025,LLY,2025-11-26,1104.34
test2025,LLY,2025-11-28,1075.47
test2025,LLY,2025-12-01,1057.89
test2025,LLY,2025-12-02,1046.12
test2025,LLY,2025-12-03,1033.56
test2025,LLY,2025-12-04,1014.49
test2025,LLY,2025-12-05,1010.31
test2025,LLY,2025-12-08,997.59
test2025,LLY,2025-12-09,982.22
test2025,LLY,2025-12-10,993.64
test2025,LLY,2025-12-11,1009.38
test2025,LLY,2025-12-12,1027.51
test2025,LLY,2025-12-15,1062.19
test2025,LLY,2025-12-16,1054.29
test2025,LLY,2025-12-17,1041.79
test2025,LLY,2025-12-18,1056.88
test2025,LLY,2025-12-19,1071.44
test2025,LLY,2025-12-22,1076.48
test2025,LLY,2025-12-23,1071.64
test2025,LLY,2025-12-24,1076.98
test2025,LLY,2025-12-26,1077.75
test2025,LLY,2025-12-29,1078.73
test2025,LLY,2025-12-30,1079.75
test2025,LLY,2025-12-31,1074.68
test2025,SPY,2025-01-02,584.64
test2025,SPY,2025-01-03,591.95
test2025,SPY,2025-01-06,595.36
test2025,SPY,2025-01-07,588.63
test2025,SPY,2025-01-08,589.49
test2025,SPY,2025-01-10,580.49
test2025,SPY,2025-01-13,581.39
test2025,SPY,2025-01-14,582.19
test2025,SPY,2025-01-15,592.78
test2025,SPY,2025-01-16,591.64
test2025,SPY,2025-01-17,597.58
test2025,SPY,2025-01-21,603.05
test2025,SPY,2025-01-22,606.44
test2025,SPY,2025-01-23,609.75
test2025,SPY,2025-01-24,607.97
test2025,SPY,2025-01-27,599.37
test2025,SPY,2025-01-28,604.52
test2025,SPY,2025-01-29,601.81
test2025,SPY,2025-01-30,605.04
test2025,SPY,2025-01-31,601.82
test2025,SPY,2025-02-03,597.77
test2025,SPY,2025-02-04,601.78
test2025,SPY,2025-02-05,604.22
test2025,SPY,2025-02-06,606.32
test2025,SPY,2025-02-07,600.77
test2025,SPY,2025-02-10,604.85
test2025,SPY,2025-02-11,605.31
test2025,SPY,2025-02-12,603.36
test2025,SPY,2025-02-13,609.73
test2025,SPY,2025-02-14,609.7
test2025,SPY,2025-02-18,611.49
test2025,SPY,2025-02-19,612.93
test2025,SPY,2025-02-20,610.38
test2025,SPY,2025-02-21,599.94
test2025,SPY,2025-02-24,597.21
test2025,SPY,2025-02-25,594.24
test2025,SPY,2025-02-26,594.54
test2025,SPY,2025-02-27,585.05
test2025,SPY,2025-02-28,594.18
test2025,SPY,2025-03-03,583.77
test2025,SPY,2025-03-04,576.86
test2025,SPY,2025-03-05,583.06
test2025,SPY,2025-03-06,572.71
test2025,SPY,2025-03-07,575.92
test2025,SPY,2025-03-10,560.58
test2025,SPY,2025-03-11,555.92
test2025,SPY,2025-03-12,558.87
test2025,SPY,2025-03-13,551.42
test2025,SPY,2025-03-14,562.81
test2025,SPY,2025-03-17,567.15
test2025,SPY,2025-03-18,561.02
test2025,SPY,2025-03-19,567.13
test2025,SPY,2025-03-20,565.49
test2025,SPY,2025-03-21,563.98
